clase,area,perimetro,color_r,color_g,color_b,aspect_ratio,extent,solidity,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,entropy,contrast,homogeneity
4,932283.0,4152.0,248.41651530973655,244.24652014503178,249.2714645797695,0.46338028169014084,0.9977770880602765,1.0,0.6795836776358337,0.21856828881358986,0.019994319097123056,0.0,0.0,0.0,0.0,0.0,5.055715,4579.725304069753,0.00021830603968143393
4,842886.0,4026.0,249.8456199677237,245.76318469098572,250.09295775466242,0.41901408450704225,0.9976162859510002,1.0,0.6534782891369255,0.2339577950043066,0.026958472065499374,0.0,0.0,0.0,0.0,0.0,4.8547354,4689.247501179097,0.0002132083647501772
4,1093660.0,4426.0,249.23102557774152,245.1613077214801,249.97062502633622,0.5078284547311096,0.9979796947459288,1.0,0.7015673561712448,0.20649691555571803,0.014863198356247588,1.657896249604425e-32,1.377029120259675e-32,1.89030489603573e-64,1.0700573982575089e-33,8.693323842243195e-65,5.1245427,6524.777191297611,0.00015323845278284105
4,1973739.0,5768.0,249.9626856189894,245.20529162545125,249.96982001369005,0.6323529411764706,0.9985404406705575,1.0,0.7455024640351166,0.1845050603617466,0.006264339521313975,1.0987055823915257e-32,2.9342285583156468e-34,-2.5829091697305356e-67,2.3223709143823447e-35,-4.591838523965397e-67,5.1708,6944.930789013611,0.00014396918575429826
4,1387880.0,4908.0,248.20528882316617,244.18480433213406,248.74304370549606,0.5633354551241248,0.9982342385108625,1.0,0.7240235179900557,0.1949229520323562,0.010217179451230483,4.916535975054884e-32,5.637185414021462e-32,2.6939028932857394e-63,4.739606289809724e-33,1.2450927482560354e-63,5.191795,6897.7165548707235,0.00014495449871671661
4,1492752.0,5104.0,248.12733263994528,244.14704083962354,249.12970059806906,0.5525835866261398,0.9982926560133217,1.0,0.7200724486835991,0.196907010228982,0.010994592899538646,0.0,0.0,0.0,0.0,0.0,5.1456985,6799.557064312201,0.00014704677727766976
4,2009900.0,6030.0,249.4669465348108,246.17099126957064,250.25910537101842,0.4928253339930727,0.9985016761752602,1.0,0.6946238486341235,0.21022708426621556,0.016417649181296727,5.508070886470463e-33,9.080873623640496e-33,5.928329962700305e-65,1.041467987170016e-33,2.4700119036541892e-65,5.210911,6888.591209459928,0.00014514649267244255
4,1256674.0,4778.0,248.8461359055601,245.04533274669942,249.69999582430722,0.4869402985074627,0.9981017644853637,1.0,0.6917357209025564,0.21180068710474365,0.017081753280263748,5.898834137567473e-32,8.81222333195537e-32,6.183848029698947e-63,1.1334068397655947e-32,1.4583106456101997e-63,5.06711,6328.330192331742,0.00015799460126310731
4,1290822.0,4706.0,251.3559668136482,249.1347171024217,252.1831908717444,0.5879973027646662,0.9981796754656752,1.0,0.7324405447977423,0.1907676529632539,0.008614519639330697,0.0,0.0,0.0,0.0,0.0,4.8836713,6772.236436816535,0.0001476399073512937
4,1823574.0,5678.0,249.06970177777552,245.286959141361,249.82737132689735,0.5290635091496233,0.9984450403906234,1.0,0.7107919149179445,0.20165405041601453,0.012886578271406763,1.2397184112830965e-32,1.2397184112830965e-32,1.5369017392742845e-64,1.4073167574721499e-33,0.0,5.229374,7064.872147475502,0.00014152534593444072
4,1516360.0,5156.0,247.99484616020843,244.17007499000593,248.903523599796,0.5439856373429084,0.9983021042978026,1.0,0.716780804485381,0.19857663527570402,0.01165490229964222,1.7662673756643584e-32,8.892242649896425e-33,1.0845132239255992e-64,7.232783294527926e-34,2.564015393273272e-65,5.249441,6267.92517481643,0.00015951697812843692
4,919392.0,3976.0,250.267459510567,246.0731529499546,250.54553583887954,0.5831344470962609,0.9978412838988432,1.0,0.7308324678881203,0.19155412852551834,0.00891520637739301,0.0,0.0,0.0,0.0,0.0,5.0302877,6863.276380539017,0.00014568177977726984
4,1396898.0,4938.0,249.19737247516412,245.32071956113114,249.94824622015275,0.5521356783919598,0.9982349174770325,1.0,0.7199003560905779,0.19699392272497096,0.01102882781279409,1.019448128235587e-31,1.1479692790262058e-31,1.185549553077062e-62,1.1091693781837546e-32,3.6976526038103656e-63,4.9336925,6483.10459282013,0.0001542232987893661
4,1964090.0,5934.0,249.9547906464423,245.82955773545868,250.49680172432855,0.5063419583967529,0.9984911476936623,1.0,0.700932447120457,0.2068349294923688,0.015002910280335402,8.686932940722889e-33,8.686932940722889e-33,6.631796235323001e-65,1.0312914514878203e-33,3.6007813655834014e-65,4.9698105,7040.515821313506,0.00014201487653740195
4,1557705.0,5228.0,249.1060028419628,245.27515467357227,250.1005932893772,0.5424528301886793,0.998324061730927,1.0,0.7161828551429108,0.19888158112950366,0.011776105534793541,7.765160049993524e-32,2.036457812219762e-32,6.802108425615937e-64,3.379875388250946e-34,4.3945550426020865e-64,5.103253,7011.18708617314,0.0001426088590779092
4,1642455.0,5328.0,249.09489769181678,244.97343877342703,249.90954779927696,0.5719339622641509,0.9983800573818323,1.0,0.7270678000426981,0.1934089518434295,0.009629244875396252,2.777867728572069e-32,4.2485035848749294e-33,2.2749134422355396e-65,1.6034623118850514e-34,-4.015809644509685e-65,5.11094,6737.316775219958,0.00014840501468816106
4,930580.0,3944.0,250.30952053776497,246.31097600305114,250.7298948082796,0.6574307304785895,0.9978843025543856,1.0,0.7517782657966062,0.18157349896480326,0.005191157748543645,9.205207718574661e-33,2.733137683662309e-33,8.187165591249053e-66,-1.1815303278440784e-34,1.0995901232042522e-65,4.9174595,6509.368408040456,0.00015360113857227752
4,1084781.0,4380.0,249.35971128195618,245.37623395119834,249.97162043468677,0.5285913528591353,0.997984308703444,1.0,0.710564838171387,0.2017717554664643,0.012934063526240902,3.291203453760936e-33,3.6568927264010403e-34,-4.01185932372145e-67,-4.15891185092748e-35,0.0,4.884847,6573.823665447208,0.00015209533378899854
4,995193.0,4108.0,249.6180282089812,245.92228148358345,250.62338752845727,0.6163522012578616,0.9979393290335002,1.0,0.7410650076237563,0.18660785730339072,0.00704471462958486,4.001505992641664e-33,4.001505992641664e-33,1.6012050209147149e-65,3.3585759535557066e-34,0.0,4.9503303,6977.108873588224,0.00014330530206901006
4,1396287.0,4864.0,250.5660836976318,246.6968341479166,251.19679618586585,0.6183510638297872,0.9982605525051476,1.0,0.7416473103789745,0.18633048458757642,0.006941271708863282,6.624133420250217e-33,7.360148244722463e-34,-1.6251534655287347e-66,6.132055602279909e-35,0.0,4.791099,6466.516550854332,0.0001546188544145131
4,2030864.0,5970.0,249.82096541075293,245.5528366534103,250.61720155964318,0.5420753742901394,0.9985318484647344,1.0,0.7160478464730107,0.19895050415324045,0.011803525325050782,2.555431641830775e-32,1.6508540695012972e-32,3.176385305918266e-64,1.1793234383833155e-33,-1.186477847324163e-64,4.6639366,5514.486054085352,0.00018130768352850684
4,2081009.0,5988.0,249.36876761783924,246.26095396307366,250.99415692712182,0.5785036880927292,0.9985628626432579,1.0,0.7293235531912458,0.1922952599756496,0.009199689231324902,1.1260113413606813e-33,1.251123712622979e-34,1.314860857201506e-68,-7.200092638894311e-36,-4.5080943675480205e-68,5.059247,7780.57334261623,0.00012850871616456314
4,1562668.0,5258.0,249.66193969030155,245.82328336338117,250.6276629374429,0.5278745644599303,0.9983198087520715,1.0,0.7102895403276667,0.20191455681351803,0.012991710475421638,1.5196180776263647e-32,7.65049101149825e-33,8.027694932420085e-65,6.569953645835653e-34,1.8979144675361763e-65,4.834769,6571.199112735844,0.00015215607178762494
4,2463120.0,6448.0,250.0415466968732,247.02156647610644,252.096308065423,0.6284704694598687,0.9986923970490746,1.0,0.7444668723052306,0.18499355830545544,0.006444838836736153,0.0,0.0,0.0,0.0,0.0,4.781856,6217.555563073522,0.0001608090479947002
4,1571226.0,5390.0,250.22081343003336,246.547815826929,250.98022445204433,0.46337493217580034,0.9982870815707513,1.0,0.6796275737353618,0.2185434070804158,0.019983443000538545,0.0,0.0,0.0,0.0,0.0,4.8637066,5090.022406341298,0.00019642419934243771
4,1907258.0,5802.0,248.46199881930613,244.69737064174058,249.48469192648935,0.5319261213720317,0.998480755538803,1.0,0.7119735508599077,0.20104276226219342,0.01264041448023507,1.1801919733142665e-32,1.6445297988805358e-32,2.289489639681774e-64,1.2920815465096974e-33,8.516579841938581e-66,5.38078,7376.085836567499,0.00013555488198918562
4,2219610.0,6094.0,250.89392092258885,245.77768870174026,250.3813055446593,0.6543678784590342,0.9986286689180252,1.0,0.7510721128568347,0.18190091202208197,0.005310164016687426,0.0,0.0,0.0,0.0,0.0,4.969453,6377.572826732426,0.00015677488164892107
4,715920.0,3652.0,248.46832329308398,244.3975267234387,248.8986815435536,0.45425616547334924,0.9974545348151925,1.0,0.6745479416095143,0.22144420233173162,0.02125975696855912,0.0,0.0,0.0,0.0,0.0,5.0342793,5885.859349067277,0.00016986986450736954
4,2444960.0,6606.0,248.89196003744334,244.4964061091292,249.13243582222185,0.5132783882783882,0.9986504723346828,1.0,0.7040515901168298,0.20518021426390068,0.01432114254760242,0.0,0.0,0.0,0.0,0.0,5.3292475,6780.107333752323,0.00014746854028140717
4,2197728.0,6092.0,248.44920401298103,244.76784604709502,250.1019507272031,0.6273358248798718,0.9986154877259147,1.0,0.7441560484249808,0.18514044200798885,0.006499205489135706,0.0,0.0,0.0,0.0,0.0,4.6108184,5429.8761012175355,0.0001841323538527812
4,941283.0,4152.0,245.49894022716478,241.3643037759212,246.04527096963724,0.4758522727272727,0.9977982954545455,1.0,0.6861441888740764,0.21488489646578124,0.018397740951331756,1.4867963621117126e-33,1.6519959579019028e-34,8.187271934772676e-68,-1.1380166356119102e-50,0.0,5.243405,6595.69218327179,0.0001515911266158285
4,1309098.0,4738.0,247.27086096176012,243.10216396520224,248.02226378742716,0.589142091152815,0.998192864789686,1.0,0.7328108832995153,0.19058701742217413,0.008545633432102332,4.064051747925751e-33,4.064051747925751e-33,1.651651660981835e-65,3.7569149115030167e-34,0.0,5.0589547,6714.92513201566,0.00014889981355403653
4,1542926.0,5154.0,247.94652975120158,243.7124750385758,248.48038245333012,0.5802696078431373,0.9983319357309978,1.0,0.729904654398908,0.19200947852759404,0.009089862066660839,2.5937629286896556e-32,3.8222405267773284e-32,1.1582196936586192e-63,2.8775236738616688e-33,3.2697574703495396e-64,5.0458727,6153.822966599206,0.00016247421013191893
4,984786.0,4226.0,249.7739474383628,245.58220637972994,249.97656848490533,0.4894366197183099,0.9978579390009119,1.0,0.6929353932886736,0.211145450212872,0.01680462336781863,2.9653997384474863e-33,3.2948885982749843e-34,9.119284335035695e-68,-2.562750798606197e-35,3.126611772012238e-67,5.005112,6152.83398969718,0.00016250032121019377
4,1928808.0,5802.0,247.1007603647238,243.876360299121,248.6109640475551,0.5524064171122994,0.9984977041067241,1.0,0.7200180996419974,0.19693445381810945,0.011005401322859298,0.0,0.0,0.0,0.0,0.0,5.296877,6950.268254547118,0.00014385864037772645
4,884442.0,3826.0,249.28977394229992,245.05319032661228,249.1879363027662,0.691696113074205,0.9978405967805261,1.0,0.7592578496883824,0.17814292325933562,0.003957123329603769,0.0,0.0,0.0,0.0,0.0,5.1532774,7272.165753684672,0.00013749171046918435
4,1112744.0,4452.0,249.06156887243074,244.9345419855936,249.5972657606661,0.5166780122532335,0.9980026386336506,1.0,0.7054964193740157,0.2044186862986155,0.014009221530274014,6.43985753366799e-33,7.155397259631099e-34,4.3007756352234464e-67,-5.081500845188366e-35,1.474551646362324e-66,5.01305,5509.314105481793,0.00018147785786025807
4,2018592.0,5976.0,247.35142805430345,243.21279346612423,247.906948564493,0.5278487480838018,0.9985214542479376,1.0,0.7102925084760201,0.20191301659770766,0.012991088493808398,6.556013251954741e-33,7.2844591688386e-34,1.3422903847951322e-66,-2.3247599503233902e-35,8.55805634328585e-67,5.364795,6935.211341315844,0.0001441709242686215
4,1207605.0,4628.0,247.04822231171275,243.1785958362439,247.45526116055282,0.5236842105263158,0.9980866503570484,1.0,0.7085133960504774,0.2028385385397819,0.013365694939176808,6.084088369502252e-33,6.084088369502252e-33,3.7016131287912567e-65,7.033820573648132e-34,0.0,5.201638,6530.745080401353,0.00015309844271181407
4,1133856.0,4536.0,249.16957418105164,245.1288520658887,249.8496821497553,0.4885245901639344,0.9980028606007262,1.0,0.6925030249535576,0.2113813394293455,0.016904292881166405,0.0,0.0,0.0,0.0,0.0,4.863298,6080.010916050847,0.0001644463418673525
4,1396584.0,4812.0,247.89790363590248,243.79055807146332,248.67944208089523,0.6850944716585025,0.9982794742782477,1.0,0.7579240514882523,0.17874972074719458,0.004173684889422269,0.0,0.0,0.0,0.0,0.0,4.8542547,5628.671374603131,0.00017763026177891172
4,1379252.0,4854.0,247.7684824770297,243.77223979548674,248.29812143801055,0.5980263157894737,0.998242719008743,1.0,0.7356207014326415,0.18922243119217272,0.008027350688498781,1.66303296182515e-33,2.4456367085663974e-33,-2.803957921142771e-66,-2.1035328356082778e-34,4.0576046367390265e-66,5.3176694,7020.675363929999,0.0001424161540046341
4,1089648.0,4288.0,246.13403917305476,242.04678161348568,246.7378622317817,0.6294608959757023,0.9980353418642545,1.0,0.7447088873058646,0.18487927599860995,0.006402568915992416,0.0,0.0,0.0,0.0,0.0,4.995756,6059.865830395897,0.00016499292807058884
4,1099332.0,4536.0,248.35657692786327,244.21103100030382,248.96158231488218,0.44862795149968093,0.9979402705698343,1.0,0.6714174775529207,0.22325375773651635,0.02206446256569735,0.0,0.0,0.0,0.0,0.0,4.8731527,5557.448619957901,0.00017990631350075766
4,1172448.0,4488.0,248.25453670292535,244.34785427540456,249.18232492245093,0.5850388143966125,0.9980888623665928,1.0,0.731472086291518,0.19124089085400803,0.008795300556856832,0.0,0.0,0.0,0.0,0.0,4.9387817,6318.725327164736,0.0001582347251235106
4,1378672.0,4916.0,249.37418434026594,245.38565838141392,250.20736577470768,0.544256120527307,0.9982195751163359,1.0,0.7168810014608229,0.19852558597452227,0.011634630508749674,1.5685026372804336e-33,2.0390534284645633e-32,1.1316922406516104e-64,2.0302185757366728e-33,-2.2141804708401093e-65,5.0245266,6363.159819614904,0.000157129932048204
4,2026010.0,5994.0,249.11440395949333,245.0523610432744,249.5058799778581,0.5238821138211383,0.9985224306656257,1.0,0.7086274498388342,0.20277906657255718,0.013341572062259818,5.095139038135797e-32,2.50894830794222e-32,8.354233456448632e-64,2.6600604356728177e-33,3.2674547725706506e-64,5.199129,6774.953363121579,0.00014758070878151898
4,1906593.0,5692.0,248.96179031282628,244.57629890077303,249.2479730578527,0.6108597285067874,0.9985089869281045,1.0,0.7394998247081409,0.18735557789907617,0.007324334792119019,1.5504939063461364e-32,6.201975625384546e-34,-1.1539350497359209e-66,5.307795095463023e-35,-1.5385800663145612e-66,5.375247,5699.347676329112,0.00017542789611807962
4,2235420.0,6218.0,249.5112721953301,247.77758197250304,252.22883461219064,0.5704189803129732,0.9986106954117211,1.0,0.7265534357072776,0.19366386778919994,0.00972791590929494,0.0,0.0,0.0,0.0,0.0,4.9872794,5942.132596655467,0.00016826143178477222
4,2867748.0,7162.0,246.58310696894546,244.88332016080335,249.91809748657047,0.5099030762747577,0.9987524944886168,1.0,0.7025580530358784,0.20597070709606752,0.01464615440387625,0.0,0.0,0.0,0.0,0.0,4.9198403,6730.91927055868,0.00014854604754002202
4,2453525.0,6420.0,249.05063189322726,246.55056608273446,250.25407856310383,0.6421267893660532,0.9986929812564312,1.0,0.7480494284215892,0.18330938819317782,0.0058245540219794,1.1251674900379976e-31,3.484021162046591e-32,2.1393987004534849e-63,2.5986072050914472e-33,4.258610770514066e-64,5.5344586,7565.4369954910635,0.0001321626018423087
4,1832997.0,5516.0,248.1458922142499,243.24868545795772,247.80003036134465,0.6808769792935444,0.998497076953582,1.0,0.7570474539163978,0.17914968400566572,0.00431683150155211,3.100677815953422e-32,3.44519757328158e-33,-4.81769236402302e-66,-1.7054402582077645e-34,3.528074297093139e-65,5.494401,7479.377512648731,0.0001336830926392523
4,2073181.0,6020.0,249.48412514772656,247.3236592647882,250.91960564781988,0.5493827160493827,0.9985497487708266,1.0,0.7188761933269987,0.1975120197738,0.011233220177348218,5.663207856169932e-32,6.213974581488574e-32,2.8958876374237575e-63,6.391418037976725e-33,2.2808586166200768e-63,5.2365937,6690.106861247556,0.00014945210422383692
4,2503602.0,6446.0,248.14650024166116,244.96416665034982,249.45444146389974,0.6814389989572471,0.9987139115359422,1.0,0.7571720104281421,0.1790927964322338,0.004296451956139749,0.0,0.0,0.0,0.0,0.0,5.313446,6734.186549645065,0.00014847398696814102
4,1807464.0,5590.0,246.51882254643232,242.03024583107958,246.59073265711993,0.5713483146067416,0.9984554704849027,1.0,0.7268685934860707,0.19350763463799742,0.009667426885414918,0.0,0.0,0.0,0.0,0.0,5.3271704,6852.367288721728,0.00014591367394618614
4,1775872.0,5566.0,249.58021519260362,245.61074110155567,250.24324971808988,0.5532626882320134,0.9984347732220283,1.0,0.7203359998724111,0.19677398859076928,0.010942224808142432,5.3630701612753756e-33,1.3822345776482925e-33,2.680915230473645e-66,-4.048485618621966e-35,-2.641175323978596e-66,5.0369167,6713.843209151131,0.00014892380489795782
4,2021622.0,5966.0,248.6019782615686,244.69198298402497,249.0535402975589,0.5362840967575914,0.9985261329858748,1.0,0.7137453979675761,0.20012993691863928,0.012274213873280754,0.0,0.0,0.0,0.0,0.0,5.1371536,6443.350863481461,0.00015517466711298297
4,1573614.0,5190.0,248.23042696257932,244.00828962230895,248.4823848593136,0.5932515337423313,0.9983530113373218,1.0,0.7341306546955274,0.1899447704456112,0.008301238041858158,2.522575403024747e-32,3.162707375908659e-33,2.6552494862769456e-65,2.6971574145370883e-34,-9.64358036050725e-66,5.1416087,6557.828601943579,0.0001524662497970552
4,1471437.0,4964.0,249.5013301629876,245.20792883868592,249.7681807167046,0.651595744680851,0.998315376682588,1.0,0.7503916465140801,0.18221699830392557,0.0054252566931150365,5.096759982237402e-33,5.663066646930447e-34,-9.621097154272817e-67,-4.1712077280378737e-35,-0.0,5.000081,6752.741053573179,0.00014806608545806378
4,2033568.0,5892.0,247.38202800000263,242.24401240970417,246.67553734110987,0.5995659251220835,0.9985529200619686,1.0,0.7361106259555097,0.18898556625595997,0.007937766475308052,6.318137384932345e-33,7.020152649924829e-34,1.246651213501726e-66,-1.751272572881779e-35,7.948288571851616e-67,5.467178,6628.6185188725685,0.00015083824162028252
4,1956864.0,5768.0,248.19539323599767,244.77354538966418,248.96849465330433,0.6095928611266035,0.9985278727020654,1.0,0.7391285949062234,0.18753338675213677,0.007390993368948725,0.0,0.0,0.0,0.0,0.0,5.299152,6643.330529462843,0.00015050425254519126
4,1924218.0,5942.0,247.98681055645923,243.68707307835876,247.80993727810974,0.4732408325074331,0.9984578583325983,1.0,0.6848553330353684,0.21560295316504335,0.01870685563571009,2.1323140189448857e-32,2.3692377988276508e-33,-1.6839863242181076e-65,-3.240477797057003e-34,-0.0,5.436576,6092.878654436709,0.0001640990995565591
4,900405.0,3884.0,248.64169002415875,244.3822102083579,248.50219212708893,0.6502546689303905,0.9978467287565329,1.0,0.7500484528291402,0.18237663421830547,0.005483458931019811,0.0,0.0,0.0,0.0,0.0,5.2634087,6933.067523669245,0.00014421549784257625
4,2268720.0,6318.0,247.2354185713356,243.87832472338386,248.16076669654421,0.5374513618677043,0.9986090814655704,1.0,0.714219199264179,0.199886610070877,0.012176879107849039,0.0,0.0,0.0,0.0,0.0,5.3939157,6809.862413899649,0.000146824284390064
4,2478090.0,6646.0,249.79673270982033,244.98280901236558,249.01349223862104,0.5154968094804011,0.9986604411839378,1.0,0.7050278377808097,0.2046653201995623,0.014110115514611584,0.0,0.0,0.0,0.0,0.0,5.2707033,6465.16947688424,0.00015465106560767962
5,2394806.0,6270.0,247.20244051214095,243.74286356028713,248.92857700894535,0.7255225522552256,0.9986922119050419,1.0,0.7654998676132015,0.17533128640343584,0.002963282214105882,1.586932027526028e-33,2.0630116357838358e-32,2.266517933989082e-65,1.0366355025170116e-33,1.1584424995944197e-64,6.0085373,7206.443383255549,0.00013874545339103412
5,1764744.0,5452.0,250.20229196216195,246.2108311731608,250.6630350481959,0.6345116836428999,0.9984571175425226,1.0,0.7460705267805989,0.18423767602175345,0.00616574348811882,0.0,0.0,0.0,0.0,0.0,5.981358,7845.012641468115,0.00012745327412738963
5,2738670.0,6698.0,246.31302744861443,242.8917564145293,248.3164740341411,0.7353702744691869,0.9987782729520572,1.0,0.767112893016447,0.17461215967361288,0.002711628528105497,1.4604409296440178e-32,1.6227121440489083e-33,-7.899584107331417e-66,-8.449997559291296e-35,-0.0,5.930316,7443.435555261709,0.00013432851860651845
5,1582070.0,5202.0,248.31688881075192,244.15967754591622,249.49311715878062,0.5949754901960784,0.9983580198299711,1.0,0.7346743266703832,0.18968087168498643,0.008201055305398545,1.675021894723071e-32,1.6750218947230708e-32,2.8018150282891382e-64,6.424494084801348e-34,1.4756614147607473e-65,5.739076,7701.065115931352,0.00012983530844624358
5,2654527.0,6704.0,245.58455377125134,243.8846212789995,249.25344853135817,0.6202898550724638,0.9987384682528933,1.0,0.7422137570733741,0.18606108231962476,0.006840948576172413,1.481816081982317e-32,6.282900187605023e-33,3.199864676589045e-65,4.4121977365630636e-34,5.149013691270207e-65,6.005898,7602.23638280936,0.00013152293966040086
5,2374460.0,6294.0,245.35016966908833,243.59964016488647,249.05425116230646,0.6634970945589013,0.9986759802288687,1.0,0.7532189621220728,0.18090741333468097,0.004949714421667344,1.6560968213208537e-33,8.280484106604269e-33,-3.0169223497479397e-65,4.660535133315667e-34,-5.485313363178072e-66,5.612365,7404.661662695048,0.00013503182369744971
5,2824656.0,6820.0,247.8334657329979,243.03560385698907,248.3377475260952,0.7119919719016558,0.9987938758169449,1.0,0.7631443261167629,0.17638690634658993,0.00333456295274291,0.0,0.0,0.0,0.0,0.0,6.048092,7170.286401988869,0.0001394449954923934
5,2106402.0,5954.0,245.38023645013797,242.60943475945825,248.10473921217843,0.6368131868131868,0.9985882107538708,1.0,0.7466781827971279,0.18395210569175938,0.006060599410654433,6.028839419247467e-33,6.028839419247467e-33,3.634690474307213e-65,4.693442547480216e-34,0.0,6.0084553,6995.601576442311,0.00014292653212768594
5,1516223.0,5088.0,249.88513180087352,246.58727539980072,251.32883247352987,0.5992462311557789,0.9983242996955427,1.0,0.7360015670741918,0.18903826591910725,0.007957688203925346,4.03683063396176e-32,3.330004439939776e-32,1.0899684782576001e-63,2.9488171803196196e-33,5.5010567386842464e-64,5.7751474,7004.187502962345,0.0001427513538470057
5,2558847.0,6544.0,246.39433812608868,244.6482623093542,249.9970617021618,0.6535353535353535,0.9987225422696829,1.0,0.7508749253557899,0.18199244946389265,0.005343473884089745,3.5607250449533596e-33,1.424290017981344e-34,1.0143010276606485e-67,-1.0411427425583934e-35,0.0,6.006616,7010.661952443857,0.000142619539672967
5,3655522.0,7834.0,245.33671054511046,244.29174933717275,249.76891377005506,0.6438758389261745,0.9989293443805609,1.0,0.7485005633708142,0.18309845123806295,0.005747265067999569,1.3883565380054147e-32,8.61738540830947e-34,-2.2277799382603494e-66,6.532901810159083e-35,1.9802488340091997e-66,5.9938025,7445.282086747704,0.0001342952077762028
5,3703026.0,7810.0,249.04174473142973,244.16759520238233,249.41496251975656,0.7105954465849387,0.9989462984484204,1.0,0.762894629502673,0.17649918832147907,0.003374185700363149,1.1669159144885921e-33,9.066039027949831e-33,2.2858712047147356e-65,5.161974982440469e-34,-1.8628601428623433e-65,5.9825296,7102.056828936122,0.00014078445718275037
5,1775872.0,5566.0,246.8460906773139,243.0362266295713,248.25834771941427,0.5532626882320134,0.9984347732220283,1.0,0.7203359998724111,0.19677398859076928,0.010942224808142432,5.3630701612753756e-33,1.3822345776482925e-33,2.680915230473645e-66,-4.048485618621966e-35,-2.641175323978596e-66,6.0799074,7871.347766775617,0.00012702690856981582
5,2374831.0,6330.970562338829,250.6261305013261,245.84450836654293,250.34163227851033,0.653906659674882,0.9986551888139296,0.9999810516422752,0.7445639160692665,0.18195114697996373,0.005328029265370053,5.8674197248087184e-12,3.25806752913074e-13,2.5159544177791664e-25,1.656553746372472e-14,3.73658833719409e-25,6.054473,6924.512772172748,0.00014439364028293736
5,2367696.0,6256.0,247.97657313824092,244.6542342047138,249.73578021443126,0.6964769647696477,0.9986802062573155,1.0,0.7602253099974345,0.1777041196730211,0.0038009763709856226,0.0,0.0,0.0,0.0,0.0,5.883267,7047.931572371863,0.00014186547134596662
5,2915055.0,7008.0,248.45551311454608,244.45245418955818,249.58916293431213,0.6337371854613234,0.998799065292473,1.0,0.7458790876970834,0.184327739956879,0.006198937939833039,7.42311621339506e-34,7.42311621339506e-34,3.3061592590541166e-67,-4.675573526725848e-35,4.40821234540549e-67,5.903392,7085.140140976913,0.00014112055083659937
5,2577588.0,6682.0,246.25507405337086,244.76264786178865,249.94473646924976,0.5672761368963901,0.9987051179226093,1.0,0.7254549070016431,0.1942095025788968,0.00993955311416473,0.0,0.0,0.0,0.0,0.0,6.210681,7405.083609960407,0.00013502413052090105
5,2522718.0,6558.0,248.85095513438804,244.9327612846856,249.99974545956346,0.6028334147532975,0.998701503326606,1.0,0.7371158423825962,0.18850055773177976,0.007754682487414257,6.11697192864837e-33,1.223394385729674e-33,1.4966938230348862e-66,-0.0,2.9933876460697723e-66,5.95984,7387.981090309008,0.00013533665708138657
5,2305699.0,6280.0,249.15554291804816,244.25727437578462,249.20569975428393,0.5949238578680203,0.9986395765839122,1.0,0.7346714917227202,0.18968224675756312,0.008201576957219304,2.794897102562252e-32,2.0156228434028042e-32,4.152127866369492e-64,1.1305263022680665e-33,2.376359714709051e-64,5.829679,6870.95854764561,0.00014551892201716035
5,2544696.0,6506.0,249.93731932075966,244.34648830812975,249.27093676097502,0.6735218508997429,0.9987228948762731,1.0,0.7554707484391038,0.17987142013558138,0.004575950003813046,0.0,0.0,0.0,0.0,0.0,5.9337926,7354.887738787737,0.00013594552221439987
5,2294820.0,6202.0,245.92796305982188,244.04869851925602,249.4705195075288,0.6487778958554729,0.9986500847287245,1.0,0.7497128703227948,0.18253287113295738,0.005540471266263061,0.0,0.0,0.0,0.0,0.0,5.821292,6996.105170862765,0.00014291624544449956
5,1365592.0,4924.0,244.8543412984204,241.2109030038771,246.49022905857043,0.5219271155033972,0.9981996337866533,1.0,0.7077742193116018,0.2032244379482793,0.013522394401616256,1.59494981549587e-32,1.5846681083855018e-32,2.276588147691829e-64,1.4123224057874698e-33,1.0789119922612634e-64,5.9568825,7159.005024451822,0.00013966470646109094
5,2598820.0,6568.0,247.9568841331762,244.40404678448067,249.6168436267144,0.6808184143222507,0.9987375605519377,1.0,0.7570416543654453,0.17915233323841845,0.004317780726991563,2.059486977986738e-32,5.5688527884761386e-33,5.963869496099705e-65,3.659283263105924e-34,0.0,5.9469023,7739.298123065495,0.000129193990218552
5,2689806.0,6730.0,247.82793367355632,243.69045615273646,249.10527036686975,0.6352598348712968,0.9987501726588572,1.0,0.7462780938453265,0.18414007676885744,0.006129790094662931,1.5980035069596644e-32,1.7755594521774044e-33,-9.457834104649574e-66,-1.3901383361815256e-34,-0.0,6.0359936,7182.557877033657,0.0001392067854283002
5,1644240.0,5396.0,245.4214318313658,241.94027085459487,247.27433328928737,0.5262860373092142,0.998361202206032,1.0,0.7096287320342282,0.20225778069705963,0.013130432074722089,0.0,0.0,0.0,0.0,0.0,5.9204397,7199.44701370264,0.0001388802664747027
5,1888792.0,5726.0,246.24325089933694,242.56656346749227,247.69444688167192,0.563011456628478,0.998485982652237,1.0,0.7239212269321208,0.19497404513925648,0.010237100500187064,1.2755838684936102e-32,2.6405398551619314e-32,4.2090828467359285e-64,1.6769805161224665e-33,-2.401757607007826e-64,5.9500036,6847.960811327971,0.00014600755173632045
